"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
42000,Pennsylvania,12,"  Per capita personal consumption expenditures (PCE) 8/",21992,23335,24923,25986,26895,28407,29886,31357,32648,33907,34990,34512,35845,37043,37741,38384,39336,40318,41131,42411,44425,45640,44088,49040
42000,Pennsylvania,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
42000,Pennsylvania,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),99.061,99.297,99.007,98.417,98.118,97.858,97.317,98.282,97.817,99.097,98.152,98.078,97.783,96.371
42000,Pennsylvania,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),93.440,93.401,94.796,96.616,98.118,99.183,100.127,101.344,101.875,105.096,106.315,107.820,108.681,111.424
42000,Pennsylvania,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
42000,Pennsylvania,15,"  Total employment (number of jobs)",6657699,6764360,6905286,6915464,6887155,6875863,6951840,7053674,7152678,7265045,7278608,7101557,7119776,7217098,7284519,7350854,7434313,7510351,7593733,7662469,7763334,7773246,7413333,7618631
44000,Rhode Island,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,1,"  Real GDP (millions of chained 2012 dollars) 1/",41912.5,43144.9,45178.6,45749.8,47224.5,48571.1,50513.8,51369.7,52899.6,51469.1,50575.2,50004.3,51332.8,51279.6,51583.0,51910.8,52293.4,52819.1,52902.6,52691.8,52553.3,53411.4,51516.1,54606.0
44000,Rhode Island,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45685.2,44367.8,46844.5,47558.5,48960.4,47494.2,49590.4,50499.6,50845.9,51014.0,52025.0,54393.8,58170.3,59937.3
44000,Rhode Island,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37749.0,37270.5,38033.5,38309.1,38486.5,38283.8,39634.4,40092.0,40734.0,40539.9,41435.1,41782.0,40193.9,43543.6
44000,Rhode Island,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,4,"  Gross domestic product (GDP)",30818.5,32267.2,34466.8,35862.8,37809.2,39638.0,42363.9,44374.1,47204.4,47340.8,47277.5,47702.2,49468.3,50206.1,51583.0,53034.1,54559.7,56390.8,57353.5,58085.0,59290.8,61642.8,60770.6,66570.9
44000,Rhode Island,5,"  Personal income",28410.0,29647.4,31946.5,33633.3,34972.6,36747.8,38606.4,39495.5,41490.7,43237.9,43928.6,42788.7,45116.2,46793.7,48501.7,48544.7,50646.2,52447.6,53229.7,55310.7,57490.5,61107.2,65709.0,70531.5
44000,Rhode Island,6,"  Disposable personal income",24725.1,25783.2,27580.1,29090.1,30984.0,32871.1,34581.8,35147.3,36766.0,38137.8,38889.9,38857.6,40917.2,41835.7,43593.4,43090.1,44902.0,46383.9,46981.2,48956.8,51189.6,54318.0,58730.1,62272.3
44000,Rhode Island,7,"  Personal consumption expenditures",21955.3,23393.7,25345.4,26639.2,28065.2,29979.2,31577.4,33233.1,34645.3,35737.9,36333.3,35991.9,36683.6,37747.3,38179.9,39183.0,40534.1,41710.4,42732.8,44062.5,45892.7,47038.0,45546.3,51393.9
44000,Rhode Island,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43303,42109,44404,44924,46033,44463,46215,46874,46982,47021,47653,49696,53064,54707
44000,Rhode Island,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35781,35373,36052,36187,36185,35841,36937,37214,37638,37367,37953,38174,36666,39744
44000,Rhode Island,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,10,"  Per capita personal income 6/",27552,28496,30417,31815,32807,34301,35927,36984,39028,40894,41638,40610,42766,44201,45601,45447,47199,48682,49184,50982,52659,55830,59941,64376
44000,Rhode Island,11,"  Per capita disposable personal income 7/",23978,24782,26260,27518,29066,30682,32182,32912,34584,36070,36862,36879,38786,39518,40987,40340,41846,43054,43411,45125,46888,49627,53575,56838
44000,Rhode Island,12,"  Per capita personal consumption expenditures (PCE) 8/",21292,22485,24132,25199,26328,27983,29386,31120,32589,33801,34439,34159,34773,35656,35897,36682,37775,38716,39485,40614,42036,42976,41548,46909
44000,Rhode Island,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),102.040,102.665,100.735,100.370,99.203,100.981,99.401,100.893,100.728,102.485,102.254,102.408,101.954,102.083
44000,Rhode Island,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),96.250,96.569,96.451,98.533,99.203,102.349,102.270,104.037,104.907,108.689,110.758,112.580,113.316,118.029
44000,Rhode Island,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
44000,Rhode Island,15,"  Total employment (number of jobs)",554761,566528,582589,585235,588132,594108,602399,605736,611123,617985,608905,588284,586363,591692,592978,602429,613133,627028,633501,638895,648735,651037,615726,639211
45000,South Carolina,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,1,"  Real GDP (millions of chained 2012 dollars) 1/",139526.3,146104.4,150156.4,151015.9,155275.1,161269.3,164083.4,169488.5,173370.9,178474.6,176567.6,168851.8,172131.0,176083.2,177618.1,180881.6,185986.9,192019.9,198005.7,202512.4,207101.2,213237.8,208234.1,221045.0
45000,South Carolina,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),172321.0,170425.8,170553.7,174603.0,181369.3,180701.9,190224.6,201425.4,206062.3,216054.4,222456.2,235950.8,249792.9,252155.0
45000,South Carolina,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),151708.5,151836.9,153731.5,154888.5,156862.7,159827.9,165275.0,170738.6,174699.6,181929.1,188723.9,195019.6,194492.0,207502.5
45000,South Carolina,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,4,"  Gross domestic product (GDP)",103456.3,110241.7,115320.6,119478.1,124863.9,131566.5,136982.0,145403.6,153647.7,162746.3,163886.2,161813.5,165860.0,172075.1,177618.1,185009.1,194352.7,205816.7,215120.2,223266.7,233251.4,245987.2,245359.5,269802.5
45000,South Carolina,5,"  Personal income",89931.9,94453.8,101138.9,104620.9,107551.6,111359.6,117847.3,125049.5,135022.4,143997.2,150518.0,146919.5,152230.5,160767.4,169185.2,171617.2,182832.6,194364.1,202215.4,212325.2,221707.2,237024.5,251946.2,272339.5
45000,South Carolina,6,"  Disposable personal income",79180.8,83102.7,89335.6,92610.6,97041.4,101262.6,107326.7,112814.1,121214.6,128954.8,135878.5,135385.5,140104.8,146568.6,154449.9,155136.7,165637.1,174943.8,181421.2,190922.3,200058.2,212835.9,227513.9,243932.0
45000,South Carolina,7,"  Personal consumption expenditures",74955.5,80383.0,86016.9,89509.3,93115.0,97975.0,105225.8,112950.6,120096.5,127609.3,132643.9,131069.1,137415.4,142820.0,146532.2,151996.2,159071.9,165037.1,171796.1,179228.8,188518.4,196321.3,196787.9,224785.5
45000,South Carolina,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38048,37131,36806,37446,38580,38120,39694,41508,41961,43509,44305,46469,48686,48578
45000,South Carolina,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33497,33081,33175,33218,33367,33717,34488,35184,35575,36637,37586,38408,37907,39976
45000,South Carolina,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,10,"  Per capita personal income 6/",22946,23764,25133,25737,26182,26832,27986,29285,30984,32402,33234,32010,32852,34479,35989,36204,38152,40053,41178,42758,44155,46681,49105,52467
45000,South Carolina,11,"  Per capita disposable personal income 7/",20203,20908,22199,22782,23624,24399,25488,26419,27815,29017,30002,29497,30235,31434,32854,32727,34564,36051,36944,38448,39844,41917,44343,46994
45000,South Carolina,12,"  Per capita personal consumption expenditures (PCE) 8/",19125,20224,21375,22020,22668,23607,24989,26451,27559,28714,29288,28556,29654,30630,31170,32065,33194,34009,34984,36093,37546,38665,38355,43305
45000,South Carolina,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.693,91.771,93.357,93.928,93.414,93.829,93.546,93.740,94.421,92.892,92.221,91.572,91.035,93.693
45000,South Carolina,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),87.433,86.322,89.387,92.208,93.414,95.100,96.247,96.661,98.338,98.516,99.891,100.667,101.180,108.329
45000,South Carolina,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,15,"  Total employment (number of jobs)",2191440,2240690,2279819,2256571,2248041,2263771,2305664,2356291,2418626,2482325,2472423,2367886,2357627,2427409,2453282,2500792,2564448,2636738,2700086,2759106,2843412,2882340,2825222,2904842
46000,South Dakota,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,1,"  Real GDP (millions of chained 2012 dollars) 1/",26440.4,27463.4,29386.1,29455.2,32784.9,32979.1,34269.6,35842.2,36350.8,37755.9,39080.8,39987.3,40369.6,43049.5,43901.5,44147.4,44846.5,45664.5,46076.0,45775.8,46300.3,46650.5,47402.4,49557.9
46000,South Dakota,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40604.5,38921.1,39836.5,42726.1,41563.0,42034.0,43294.0,45656.0,45635.7,47069.2,46229.0,48422.0,53347.4,55542.1
46000,South Dakota,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),30241.6,30114.6,30603.9,31526.3,30947.1,31863.7,32464.8,34386.2,35288.7,37046.3,36478.8,37127.7,37167.5,41010.7
46000,South Dakota,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,4,"  Gross domestic product (GDP)",20228.1,21078.7,22743.3,23412.1,26322.1,27216.1,29271.3,30997.4,32364.5,35073.0,36603.0,36432.9,37852.5,41892.1,43901.5,45361.0,46785.4,48070.2,49151.4,50232.5,52299.3,54001.3,55681.2,61684.7
46000,South Dakota,5,"  Personal income",18111.9,18990.0,20275.5,20953.8,20955.1,22890.3,24671.7,26202.3,27640.3,30673.9,32898.7,31893.7,33804.0,36842.8,37844.2,38365.9,40252.3,41912.7,42336.8,43599.0,45660.9,48797.0,53621.5,57717.8
46000,South Dakota,6,"  Disposable personal income",16429.3,17135.2,18340.9,18960.9,19237.4,21313.8,22978.2,24239.0,25340.2,28096.7,30184.7,29835.3,31567.1,34089.2,34822.6,35109.1,36710.2,38161.4,38527.4,39937.3,42112.3,45080.7,49853.7,53212.9
46000,South Dakota,7,"  Personal consumption expenditures",13667.1,14585.2,15553.0,16289.6,17008.2,18034.0,19348.3,20733.1,22092.7,23381.3,24526.6,24710.2,26007.3,27224.3,28218.1,29122.1,30225.5,31621.4,32806.0,34399.5,36112.8,37494.4,37476.5,42745.0
46000,South Dakota,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),50811,48225,48815,51905,49908,49969,51076,53578,53025,54092,52815,54869,60137,62032
46000,South Dakota,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37843,37314,37501,38299,37160,37879,38300,40353,41002,42574,41676,42071,41898,45803
46000,South Dakota,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,10,"  Per capita personal income 6/",24277,25306,26825,27645,27572,29972,32025,33788,35299,38748,41168,39518,41423,44758,45442,45608,47488,49186,49192,50104,52166,55294,60446,64462
46000,South Dakota,11,"  Per capita disposable personal income 7/",22021,22834,24265,25015,25312,27908,29826,31256,32362,35492,37772,36968,38681,41413,41814,41737,43309,44783,44765,45896,48112,51083,56199,59431
46000,South Dakota,12,"  Per capita personal consumption expenditures (PCE) 8/",18319,19436,20577,21491,22379,23613,25115,26735,28214,29536,30692,30617,31869,33073,33883,34619,35659,37108,38118,39532,41258,42486,42246,47740
46000,South Dakota,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85.981,87.233,88.755,87.964,91.182,90.175,90.490,89.181,89.262,87.555,91.395,91.863,90.721,90.147
46000,South Dakota,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.102,82.054,84.980,86.354,91.182,91.396,93.103,91.959,92.965,92.855,98.997,100.988,100.831,104.229
46000,South Dakota,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,15,"  Total employment (number of jobs)",490715,501684,512377,511664,509549,509653,518410,527755,538720,551957,561007,556453,558135,566480,574966,581384,589296,592591,597324,601277,610237,610900,606699,622335
47000,Tennessee,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,1,"  Real GDP (millions of chained 2012 dollars) 1/",223711.3,230895.6,233732.2,233362.5,240971.7,248993.8,260553.5,268391.7,274879.2,273224.0,274571.1,264737.1,268449.8,276898.3,286341.5,289794.6,294130.1,304484.2,310143.2,318963.9,323541.6,331176.6,323454.0,352461.2
47000,Tennessee,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),252507.5,254563.3,256833.7,264019.5,271551.3,271149.0,279172.5,293407.7,296180.0,307071.5,329541.0,338398.1,361140.2,376694.6
47000,Tennessee,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),209263.6,209622.3,210160.7,213085.1,214215.3,215761.8,222388.1,228978.6,232710.3,241725.0,258185.4,259440.1,257743.8,281997.3
47000,Tennessee,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,4,"  Gross domestic product (GDP)",167394.6,176281.9,182247.2,186441.3,195764.3,205126.4,219327.9,231633.5,243583.9,248692.4,254242.0,252332.8,257776.0,269814.2,286341.5,295862.7,306153.1,325294.0,336413.9,350838.7,363055.5,380128.5,379007.1,427125.5
47000,Tennessee,5,"  Personal income",139897.2,145517.2,154378.5,158384.6,162942.4,170160.3,180115.4,189003.8,201325.2,210986.9,219027.3,217218.6,227883.0,241617.6,254470.6,256753.8,267288.7,281281.1,290239.9,302461.6,319022.2,338609.2,362278.1,394520.4
47000,Tennessee,6,"  Disposable personal income",125640.3,130714.6,138984.5,142458.5,149289.9,157114.3,166798.9,173904.1,183782.2,192069.3,200708.2,203439.3,212926.9,223916.7,236017.1,236354.4,245434.6,257101.7,264464.9,276828.3,293642.8,311678.4,334898.0,360727.3
47000,Tennessee,7,"  Personal consumption expenditures",110964.3,118263.8,126206.0,129992.3,134628.3,140625.2,149220.1,158956.4,168266.9,177608.3,181695.8,179109.0,186742.5,195285.2,201025.4,204581.1,213215.6,219893.4,228519.0,238681.9,250515.5,260150.9,259372.2,296228.3
47000,Tennessee,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40418,40368,40406,41225,42016,41666,42565,44369,44389,45563,48415,49312,52187,54005
47000,Tennessee,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33496,33242,33063,33272,33144,33155,33907,34626,34877,35867,37932,37806,37246,40428
47000,Tennessee,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,10,"  Per capita personal income 6/",25116,25807,27066,27541,28113,29098,30472,31548,33065,34164,35059,34446,35851,37727,39373,39454,40753,42535,43499,44879,46870,49343,52351,56560
47000,Tennessee,11,"  Per capita disposable personal income 7/",22556,23182,24367,24772,25758,26867,28219,29027,30184,31101,32127,32261,33498,34963,36518,36320,37421,38879,39636,41076,43141,45418,48395,51716
47000,Tennessee,12,"  Per capita personal consumption expenditures (PCE) 8/",19922,20974,22127,22604,23228,24047,25245,26532,27636,28759,29083,28403,29379,30493,31104,31437,32509,33252,34249,35416,36805,37910,37481,42469
47000,Tennessee,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.050,90.837,92.804,93.355,93.843,93.551,93.185,93.131,94.288,93.105,89.579,91.214,90.541,90.854
47000,Tennessee,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),86.826,85.444,88.857,91.647,93.843,94.818,95.875,96.032,98.199,98.741,97.029,100.274,100.632,105.047
47000,Tennessee,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,15,"  Total employment (number of jobs)",3339584,3397301,3459310,3421028,3408733,3433441,3507914,3572052,3643562,3702452,3677072,3523861,3515804,3589041,3635195,3688630,3772332,3859507,3951854,4033035,4119492,4168951,4121399,4248764
48000,Texas,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,1,"  Real GDP (millions of chained 2012 dollars) 1/",925556.7,961513.2,995661.2,1020537.8,1043566.9,1050609.4,1109477.0,1141373.7,1228547.3,1286192.7,1282088.7,1277295.4,1309962.4,1353600.4,1421180.1,1484700.1,1529617.1,1605901.7,1619954.2,1659453.3,1728304.0,1779781.4,1747562.0,1815063.6
48000,Texas,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1056778.5,1011036.6,1050296.1,1127859.3,1176886.0,1188512.3,1256278.4,1277568.1,1267263.9,1346399.1,1402409.9,1443763.7,1484887.2,1556765.2
48000,Texas,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),798674.1,802445.5,821953.1,855433.3,873935.7,894965.1,930924.3,966868.6,998939.1,1035745.1,1064172.6,1081690.7,1064976.8,1169659.2
48000,Texas,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,4,"  Gross domestic product (GDP)",645142.6,679870.3,738677.0,773375.5,789817.6,833342.3,913444.4,995252.4,1103197.6,1191093.1,1244294.9,1169607.7,1245959.4,1341334.4,1421180.1,1515195.6,1579299.5,1573498.4,1579014.9,1673234.3,1809396.7,1858757.8,1789933.4,2051768.6
48000,Texas,5,"  Personal income",515146.6,545418.2,594466.0,631990.8,640381.6,665861.1,698584.4,757968.6,832292.1,883810.4,971051.2,924343.9,985165.1,1077403.3,1152725.2,1184840.5,1274636.9,1300510.1,1296480.8,1387922.6,1482714.1,1560503.5,1624525.8,1767681.7
48000,Texas,6,"  Disposable personal income",456096.1,483300.2,524118.1,560567.7,581623.0,610593.3,642480.0,688644.9,751236.4,795204.2,867637.5,854290.5,907409.4,980053.3,1049748.2,1069407.7,1147452.2,1169527.1,1175096.7,1249898.2,1351230.3,1417682.9,1479123.6,1591616.7
48000,Texas,7,"  Personal consumption expenditures",404150.0,434458.2,472005.9,498607.6,516633.6,541573.6,575591.4,620204.2,661764.6,702866.4,734606.7,734617.2,772104.7,818338.9,857206.9,893396.7,945832.8,985928.1,1024102.9,1070314.7,1127680.2,1171626.5,1168805.2,1332115.7
48000,Texas,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43473,40765,41614,44005,45168,44954,46688,46628,45536,47758,49189,50030,50822,52722
48000,Texas,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32855,32354,32567,33376,33541,33851,34597,35288,35894,36739,37325,37484,36450,39612
48000,Texas,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,10,"  Per capita personal income 6/",25556,26530,28383,29644,29524,30224,31195,33276,35630,37085,39946,37269,39034,42037,44241,44816,47370,47465,46586,49231,52005,54076,55601,59865
48000,Texas,11,"  Per capita disposable personal income 7/",22627,23509,25024,26294,26815,27715,28690,30233,32160,33367,35692,34445,35953,38238,40288,40449,42644,42685,42224,44335,47393,49127,50624,53902
48000,Texas,12,"  Per capita personal consumption expenditures (PCE) 8/",20050,21133,22536,23387,23819,24582,25703,27228,28329,29493,30219,29620,30592,31929,32899,33792,35151,35984,36798,37965,39553,40600,40003,45114
48000,Texas,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),97.512,97.326,98.108,97.447,98.086,98.491,98.751,98.890,98.436,97.439,97.831,98.528,98.745,98.502
48000,Texas,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.978,91.547,93.935,95.664,98.086,99.825,101.601,101.971,102.519,103.338,105.968,108.314,109.749,113.889
48000,Texas,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,15,"  Total employment (number of jobs)",11541749,11761409,12138771,12284685,12291978,12374891,12588027,13003858,13493427,14008182,14365941,14202794,14262558,14681432,15095912,15529989,16000512,16414591,16683310,17104535,17607238,17902900,17706662,18276115
49000,Utah,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,1,"  Real GDP (millions of chained 2012 dollars) 1/",85724.8,89282.0,92498.4,93556.7,95383.1,97017.3,102846.7,110046.4,118482.3,123835.3,124225.5,121431.4,123902.2,127992.5,129512.5,133112.9,136993.7,141720.5,147962.3,154758.3,164622.1,172038.4,174954.7,186910.0
49000,Utah,2,"  Real personal income (millions of constant (2012) dollars) 2/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),98478.8,92355.2,95815.5,98660.1,103862.9,106427.7,112153.6,120716.5,127334.3,129351.7,140263.3,147395.7,162511.4,171487.3
49000,Utah,3,"  Real PCE (millions of constant (2012) dollars) 3/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),80402.1,77099.7,79861.7,79792.6,82570.4,85517.8,89678.0,94078.2,99398.4,101466.5,109539.1,112126.9,115765.3,130179.0
49000,Utah,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,4,"  Gross domestic product (GDP)",62296.1,66019.3,70295.9,73057.6,75796.9,78945.4,86081.9,95355.1,106537.3,114813.4,117178.9,113985.4,118669.8,125565.0,129512.5,135450.4,142150.1,149153.4,157827.3,168649.9,184457.5,196538.9,202133.4,225340.3
49000,Utah,5,"  Personal income",48227.5,50859.2,54450.8,56922.7,58562.9,60872.6,64886.8,71095.3,79116.0,86153.1,90386.9,86761.6,89439.2,96356.7,102990.8,106176.2,112620.2,121339.2,127881.4,135162.2,145255.8,157045.2,171385.4,186990.5
49000,Utah,6,"  Disposable personal income",42194.8,44432.1,47552.4,50013.2,52536.8,55031.0,58761.0,63426.6,70088.0,76004.1,80681.2,79027.1,81615.4,87172.8,92866.2,94916.9,100535.2,107825.2,113226.9,120020.2,129104.1,139047.2,152659.2,163897.7
49000,Utah,7,"  Personal consumption expenditures",39429.7,41686.7,44820.9,46874.3,49194.5,51832.4,56035.9,60621.2,65910.3,71138.3,73868.2,72526.6,74655.6,78041.7,81993.0,85430.1,90175.4,94726.6,100033.9,106285.2,113697.3,119720.1,122472.1,142373.9
49000,Utah,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,8,"  Real per capita personal income 4/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36980,33911,34514,35007,36310,36597,38010,40251,41571,41382,44096,45595,49521,51375
49000,Utah,9,"  Real per capita PCE 5/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),30192,28310,28768,28313,28866,29407,30393,31369,32451,32461,34437,34685,35276,38999
49000,Utah,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,10,"  Per capita personal income 6/",22266,23081,24260,24925,25190,25792,27018,28927,31327,33165,33941,31858,32218,34190,36005,36511,38168,40459,41750,43241,45665,48580,52225,56019
49000,Utah,11,"  Per capita disposable personal income 7/",19481,20164,21186,21900,22598,23317,24468,25807,27752,29258,30297,29018,29399,30931,32465,32639,34072,35953,36965,38397,40587,43013,46519,49101
49000,Utah,12,"  Per capita personal consumption expenditures (PCE) 8/",18204,18919,19969,20525,21161,21962,23333,24666,26098,27385,27738,26631,26892,27691,28664,29377,30561,31585,32658,34003,35744,37034,37320,42653
49000,Utah,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,13,"  Regional price parities (RPPs) 9/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),97.400,100.007,97.633,99.629,99.301,98.563,97.733,97.647,96.631,98.770,95.826,97.125,95.185,94.592
49000,Utah,14,"  Implicit regional price deflator 10/",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.873,94.069,93.481,97.806,99.301,99.898,100.555,100.689,100.639,104.749,103.796,106.772,105.793,109.368
49000,Utah,,Employment,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,15,"  Total employment (number of jobs)",1309652,1338175,1380538,1391757,1395322,1405788,1453405,1517566,1592736,1676394,1688150,1633982,1620799,1664426,1706060,1753371,1803953,1865926,1933142,1995293,2069735,2103036,2135409,2229147
50000,Vermont,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,
50000,Vermont,1,"  Real GDP (millions of chained 2012 dollars) 1/",20678.0,21830.2,23016.8,23752.4,24570.1,25464.9,26855.2,26995.6,27128.8,26886.7,27758.4,27222.0,28403.7,29013.5,29241.3,28681.5,28912.2,29119.0,29408.1,29490.6,29602.2,29940.7,29064.6,30546.8
